game_date,season,week,away_team,home_team,actual_home_win,actual_home_margin,actual_total,comp_samples,comp_home_win_prob,comp_projected_margin,comp_projected_total,comp_median_distance,pred_home_win,winner_correct,margin_abs_error,total_abs_error
2016-10-08 19:30:00+00:00,2016,6,Indiana,Ohio State,1,21.0,55.0,50,0.8256188963615544,17.310234067274408,58.35566745330201,1.0460671034614233,1,1,3.6897659327255923,3.3556674533020114
2016-10-08 19:30:00+00:00,2016,6,Air Force,Wyoming,1,9.0,61.0,50,0.4538087827291832,-3.08393823050584,59.61285599456375,0.595499398061029,0,0,12.08393823050584,1.387144005436248
2016-10-08 19:30:00+00:00,2016,6,Tennessee,Texas A&M,1,7.0,83.0,50,0.8179633125328198,11.30384990782987,58.67668045724251,0.5717965734106394,1,1,4.3038499078298695,24.32331954275749
2016-10-08 19:30:00+00:00,2016,6,BYU,Michigan State,0,-17.0,45.0,50,0.5442872004547732,0.5911572382607725,59.37021627515854,0.5721148216665906,1,0,17.591157238260774,14.37021627515854
2016-10-08 19:30:00+00:00,2016,6,Virginia Tech,North Carolina,0,-31.0,37.0,50,0.48098566957045186,-2.27858295582788,59.24977725960749,0.7231739175989338,0,1,28.72141704417212,22.24977725960749
2016-10-08 19:30:00+00:00,2016,6,Purdue,Illinois,0,-3.0,65.0,50,0.6204490536788685,1.7037313492449329,61.23339542519539,0.608359260696184,1,0,4.703731349244933,3.76660457480461
2016-10-08 19:30:00+00:00,2016,6,Texas State,Georgia State,1,20.0,62.0,50,0.5424511094914536,0.23571964157036343,60.256462197395294,0.8789981488448004,1,1,19.764280358429637,1.7435378026047061
2016-10-08 19:30:00+00:00,2016,6,Army,Duke,1,7.0,19.0,50,0.39738338816479496,-4.090266612338495,60.53010671604568,0.7096784824457638,0,0,11.090266612338496,41.53010671604568
2016-10-08 19:30:00+00:00,2016,6,Ball State,Central Michigan,1,3.0,45.0,50,0.5325037502959475,0.39781760283824025,61.36235280756663,0.5898682949145067,1,1,2.60218239716176,16.36235280756663
2016-10-08 19:30:00+00:00,2016,6,Kent State,Buffalo,0,-24.0,64.0,50,0.47984634986904434,-1.873405026937244,58.5946021826355,0.5860354092625073,0,1,22.126594973062755,5.405397817364502
2016-10-08 20:00:00+00:00,2016,6,Vanderbilt,Kentucky,1,7.0,33.0,50,0.5340484554087843,-0.2695514390007587,58.99418598854304,0.6237247598454566,1,1,7.269551439000758,25.994185988543038
2016-10-08 20:00:00+00:00,2016,6,Colorado,USC,1,4.0,38.0,50,0.37297776172347197,-4.65702767487474,59.91074049235843,0.6039649771616019,0,0,8.65702767487474,21.91074049235843
2016-10-08 20:30:00+00:00,2016,6,Hawai'i,San José State,0,-17.0,51.0,50,0.5361089836393439,-0.24355873480866205,61.35240058743659,0.6348119055434289,1,0,16.756441265191338,10.352400587436591
2016-10-08 22:30:00+00:00,2016,6,Northern Illinois,Western Michigan,1,15.0,75.0,50,0.8322227801989184,16.271767429063477,58.36375359384231,0.9608470065120405,1,1,1.2717674290634768,16.63624640615769
2016-10-08 23:00:00+00:00,2016,6,Alabama,Arkansas,0,-19.0,79.0,50,0.4113584607140603,-5.416291871519095,57.31169067132114,0.5281388392192681,0,1,13.583708128480904,21.688309328678862
2016-10-08 23:00:00+00:00,2016,6,Texas Tech,Kansas State,1,6.0,82.0,50,0.554636194500905,0.8003225607012592,58.35881331575004,1.1814630998233075,1,1,5.199677439298741,23.64118668424996
2016-10-08 23:00:00+00:00,2016,6,Fresno State,Nevada,1,5.0,49.0,50,0.7331289066299125,8.74450446789313,59.50006682277251,0.6031632958965745,1,1,3.7445044678931296,10.50006682277251
2016-10-08 23:00:00+00:00,2016,6,Marshall,North Texas,1,17.0,59.0,50,0.49381250633995416,-1.3550536769451607,57.417317687262425,0.7540164563706613,0,0,18.35505367694516,1.5826823127375746
2016-10-08 23:00:00+00:00,2016,6,Michigan,Rutgers,0,-78.0,78.0,50,0.39064601275674865,-3.563855313330067,59.407624749064404,1.0133041715936337,0,1,74.43614468666993,18.592375250935596
2016-10-08 23:00:00+00:00,2016,6,Syracuse,Wake Forest,1,19.0,37.0,50,0.7138919580658033,8.776198817532842,58.7280528206744,0.7449342779764511,1,1,10.223801182467158,21.7280528206744
2016-10-08 23:00:00+00:00,2016,6,Idaho,UL Monroe,0,-3.0,65.0,50,0.5645409538297427,0.4166815094390458,60.26470638805135,0.515050105661935,1,0,3.4166815094390457,4.735293611948649
2016-10-08 23:30:00+00:00,2016,6,Washington,Oregon,0,-49.0,91.0,50,0.4233092212449401,-4.949048462290863,60.73999526522652,0.7932229506148396,0,1,44.05095153770914,30.26000473477348
2016-10-09 00:00:00+00:00,2016,6,Florida International,UTEP,0,-14.0,56.0,50,0.37836076033376853,-5.917105779958909,59.42877861462989,0.49853441635474777,0,1,8.08289422004109,3.4287786146298913
2016-10-09 00:00:00+00:00,2016,6,Florida State,Miami,0,-1.0,39.0,50,0.829855846221251,14.716259711978065,58.56285294990215,0.8077412715668015,1,0,15.716259711978065,19.56285294990215
2016-10-09 01:00:00+00:00,2016,6,California,Oregon State,1,3.0,91.0,50,0.3834614045122432,-4.507794925391857,57.32717489240651,0.6805178672579197,0,0,7.507794925391857,33.67282510759349
2016-10-09 02:00:00+00:00,2016,6,Utah State,Colorado State,1,7.0,55.0,50,0.4579649498825657,-2.713271381207382,58.786762071399856,0.49447440936755804,0,0,9.713271381207381,3.786762071399856
2016-10-09 02:00:00+00:00,2016,6,Arizona,Utah,1,13.0,59.0,50,0.7243934234299112,8.290436356137032,57.420667809841625,0.5957757781558983,1,1,4.7095636438629676,1.5793321901583752
2016-10-09 02:30:00+00:00,2016,6,UCLA,Arizona State,1,3.0,43.0,50,0.6157451076124935,3.7931027929355148,57.75970242527003,0.6968546901249737,1,1,0.7931027929355148,14.759702425270028
2016-10-09 02:30:00+00:00,2016,6,UNLV,San Diego State,1,19.0,33.0,50,0.6361802387322181,4.40174317156647,57.43808935931946,0.5303819446189603,1,1,14.59825682843353,24.438089359319463
2016-10-09 02:30:00+00:00,2016,6,Washington State,Stanford,0,-26.0,58.0,50,0.36386206346712935,-5.227372485915427,57.76154310284985,0.8635073298251081,0,1,20.772627514084572,0.23845689715015084
2016-10-09 16:00:00+00:00,2016,6,Charlotte,Florida Atlantic,0,-5.0,51.0,50,0.680618397791328,5.539408136606301,58.6984893426924,0.45951153636021624,1,0,10.539408136606301,7.6984893426923975
2016-10-09 18:30:00+00:00,2016,6,Georgia,South Carolina,0,-14.0,42.0,50,0.5969252953963343,1.7266945848415203,58.346904535567276,0.6684477098368076,1,0,15.726694584841521,16.346904535567276
2016-10-13 00:00:00+00:00,2016,7,App State,Louisiana,0,-24.0,24.0,50,0.4921280219703489,-3.035433481819931,57.542563553526705,0.5421732763627936,0,1,20.96456651818007,33.542563553526705
2016-10-14 23:00:00+00:00,2016,7,Duke,Louisville,1,10.0,38.0,50,0.8479634502416662,15.960737364635618,59.31480616181841,1.1040757087351107,1,1,5.960737364635618,21.31480616181841
2016-10-15 00:00:00+00:00,2016,7,Memphis,Tulane,0,-10.0,38.0,50,0.35086596978875817,-7.173602242951286,59.060229160529914,0.5748386815707518,0,1,2.8263977570487144,21.060229160529914
2016-10-15 02:00:00+00:00,2016,7,San Diego State,Fresno State,0,-14.0,20.0,50,0.41438146504872725,-5.2083601205786145,60.4538741017645,0.5815842087487308,0,1,8.791639879421385,40.4538741017645
2016-10-15 02:15:00+00:00,2016,7,Mississippi State,BYU,1,7.0,49.0,50,0.6508375436138243,4.92383948591942,57.26401737150505,0.4631005998004908,1,1,2.0761605140805797,8.264017371505048
2016-10-15 16:00:00+00:00,2016,7,Illinois,Rutgers,0,-17.0,31.0,50,0.3347373071871302,-7.189252257082062,55.614866957678004,0.6561375573014392,0,1,9.810747742917938,24.614866957678004
2016-10-15 16:00:00+00:00,2016,7,West Virginia,Texas Tech,0,-31.0,65.0,50,0.693347806495421,6.257951180935393,56.94495038558179,1.0673853898724674,1,0,37.25795118093539,8.055049614418209
2016-10-15 16:00:00+00:00,2016,7,Iowa,Purdue,0,-14.0,84.0,50,0.4017534960701166,-5.694180970575011,55.08693975014476,0.5529648396879745,0,1,8.305819029424988,28.913060249855242
2016-10-15 16:00:00+00:00,2016,7,Vanderbilt,Georgia,0,-1.0,33.0,50,0.6324965078901587,3.802682330705839,56.53148425330775,0.45496374554667984,1,0,4.802682330705839,23.531484253307752
2016-10-15 16:00:00+00:00,2016,7,Minnesota,Maryland,0,-21.0,41.0,50,0.7914615855683504,10.8901781893786,57.960181814544384,0.48007729062738796,1,0,31.890178189378602,16.960181814544384
2016-10-15 16:00:00+00:00,2016,7,NC State,Clemson,1,7.0,41.0,50,0.7661887101800031,8.800044762906161,57.384319846637744,0.48922230021133156,1,1,1.800044762906161,16.384319846637744
2016-10-15 16:00:00+00:00,2016,7,Kansas State,Oklahoma,1,21.0,55.0,50,0.4534740548892049,-4.136957837798397,54.419420663923134,0.6068481861412582,0,0,25.1369578377984,0.5805793360768661
2016-10-15 16:30:00+00:00,2016,7,Georgia Southern,Georgia Tech,1,11.0,59.0,50,0.38065415801111346,-5.497081545208403,58.05641665215198,0.46957738029897644,0,0,16.497081545208403,0.9435833478480191
2016-10-15 16:30:00+00:00,2016,7,Pittsburgh,Virginia,0,-14.0,76.0,50,0.40322243390916024,-4.2018184053691785,58.736956136659366,0.6741042974190934,0,1,9.798181594630822,17.263043863340634
2016-10-15 18:00:00+00:00,2016,7,Eastern Michigan,Ohio,0,-7.0,47.0,50,0.7236807940412242,7.991424113098132,56.790840518088615,0.5255943262334739,1,0,14.991424113098132,9.790840518088615
2016-10-15 18:30:00+00:00,2016,7,Kent State,Miami (OH),1,4.0,32.0,50,0.3591032958095083,-6.288612285052907,59.237110415529635,0.5366333158894121,0,0,10.288612285052906,27.237110415529635
2016-10-15 18:30:00+00:00,2016,7,Western Kentucky,Middle Tennessee,0,-1.0,87.0,50,0.6583918886508652,5.632511479722225,56.883479472960815,0.5668063286960467,1,0,6.632511479722225,30.116520527039185
2016-10-15 19:30:00+00:00,2016,7,Georgia State,Troy,1,10.0,52.0,50,0.7998448127708833,14.831816647721949,57.04361327878826,0.7535932637945378,1,1,4.831816647721949,5.043613278788257
2016-10-15 19:30:00+00:00,2016,7,Bowling Green,Toledo,1,7.0,77.0,50,0.8258818033938107,15.986335460272915,57.62013000266652,1.1798403314504977,1,1,8.986335460272915,19.37986999733348
2016-10-15 19:30:00+00:00,2016,7,Alabama,Tennessee,0,-39.0,59.0,50,0.36863253031667,-5.539793812355202,57.51695395889508,0.5277673073626226,0,1,33.4602061876448,1.4830460411049202
2016-10-15 19:30:00+00:00,2016,7,Central Michigan,Northern Illinois,0,-6.0,62.0,50,0.40418177738252975,-5.221123300570528,56.20131538128661,0.6050722646671703,0,1,0.778876699429472,5.798684618713388
2016-10-15 19:30:00+00:00,2016,7,Northwestern,Michigan State,0,-14.0,94.0,50,0.47417492855661836,-2.387435572150811,55.82763633240247,0.6020959381726866,0,1,11.61256442784919,38.17236366759753
2016-10-15 19:30:00+00:00,2016,7,North Carolina,Miami,0,-7.0,33.0,50,0.7761707367233067,12.179573217379108,57.32087963222502,0.6749222795587106,1,0,19.179573217379108,24.320879632225022
2016-10-15 19:30:00+00:00,2016,7,Louisiana Tech,Massachusetts,0,-28.0,84.0,50,0.3972701307382953,-3.878978845509274,56.44294308780849,0.6429356855737245,0,1,24.121021154490727,27.557056912191513
2016-10-15 19:30:00+00:00,2016,7,Ball State,Buffalo,0,-10.0,52.0,50,0.3405944838987289,-6.6176872759624406,57.445524670578905,0.4931089894509538,0,1,3.3823127240375594,5.445524670578905
2016-10-15 19:30:00+00:00,2016,7,Wake Forest,Florida State,1,11.0,23.0,50,0.5986148604708466,1.2256569239128583,55.26167086266186,0.5554186014408588,1,1,9.774343076087142,32.26167086266186
2016-10-15 19:30:00+00:00,2016,7,Kansas,Baylor,1,42.0,56.0,50,0.8103526329087771,15.128538454681793,56.83334196905969,0.9374429039283312,1,1,26.871461545318205,0.8333419690596884
2016-10-15 19:30:00+00:00,2016,7,USC,Arizona,0,-34.0,62.0,50,0.4146226572299661,-5.33287014431407,57.67305386019488,0.5299492021735112,0,1,28.66712985568593,4.326946139805123
2016-10-15 19:30:00+00:00,2016,7,Western Michigan,Akron,0,-41.0,41.0,50,0.35987313276440347,-6.270863129120965,58.59608750139423,0.5592536015210319,0,1,34.72913687087903,17.59608750139423
2016-10-15 19:30:00+00:00,2016,7,New Mexico,Air Force,0,-5.0,85.0,50,0.7097195517227959,8.42395141397926,59.29686050270468,1.4590796930156904,1,0,13.42395141397926,25.703139497295318
2016-10-15 19:30:00+00:00,2016,7,Nebraska,Indiana,0,-5.0,49.0,50,0.40185739095333556,-6.4841679216078,58.43061677123887,0.6385542784309945,0,1,1.4841679216078,9.430616771238867
2016-10-15 19:45:00+00:00,2016,7,Virginia Tech,Syracuse,1,14.0,48.0,50,0.32313954664912575,-9.561325821038777,59.37000209542943,0.9783649594042274,0,0,23.56132582103878,11.370002095429427
2016-10-15 20:00:00+00:00,2016,7,Missouri,Florida,1,26.0,54.0,50,0.5385930443478523,1.7999565519877125,57.133105276311944,0.6603247891809599,1,1,24.200043448012288,3.1331052763119445
2016-10-15 20:00:00+00:00,2016,7,Utah,Oregon State,0,-5.0,33.0,50,0.3348126886068364,-9.16901747793703,56.13630749891755,0.5164832148241021,0,1,4.169017477937031,23.136307498917553
2016-10-15 21:00:00+00:00,2016,7,New Mexico State,Idaho,1,32.0,78.0,50,0.5221636485655855,0.785997025956072,55.26970456921243,0.6640076737174807,1,1,31.21400297404393,22.73029543078757
2016-10-15 22:00:00+00:00,2016,7,Florida International,Charlotte,0,-1.0,53.0,50,0.5237551430635138,0.04604624880611402,56.841652300899426,0.45748715048108984,1,0,1.046046248806114,3.841652300899426
2016-10-15 23:00:00+00:00,2016,7,UConn,South Florida,1,15.0,69.0,50,0.8085716060972826,12.812494175756877,56.843857197501976,0.71053431512978,1,1,2.1875058242431233,12.156142802498024
2016-10-15 23:00:00+00:00,2016,7,Iowa State,Texas,1,21.0,33.0,50,0.5878395149516821,4.128877517406022,57.15014162733818,0.6049960911847343,1,1,16.87112248259398,24.15014162733818
2016-10-15 23:00:00+00:00,2016,7,Texas State,UL Monroe,1,6.0,74.0,50,0.541443159945781,1.3446229054617067,57.36575242764715,0.4636687662062573,1,1,4.655377094538293,16.634247572352848
2016-10-15 23:00:00+00:00,2016,7,UTSA,Rice,0,-1.0,27.0,50,0.3122398117850552,-8.103102327749875,58.46656684190261,0.6007500185227015,0,1,7.103102327749875,31.466566841902612
2016-10-15 23:00:00+00:00,2016,7,Ole Miss,Arkansas,1,4.0,64.0,50,0.4179960510087841,-3.683520033648426,57.324196999279415,0.5807491439834738,0,0,7.683520033648426,6.675803000720585
2016-10-15 23:00:00+00:00,2016,7,Tulsa,Houston,1,7.0,69.0,50,0.720998212439981,9.978597163730171,57.81912290955925,0.5927125710849221,1,1,2.9785971637301714,11.180877090440752
2016-10-15 23:00:00+00:00,2016,7,South Alabama,Arkansas State,1,10.0,24.0,50,0.31276877352588905,-9.599715656632792,55.89495485603007,0.4778126396439121,0,0,19.599715656632792,31.89495485603007
2016-10-15 23:00:00+00:00,2016,7,Florida Atlantic,Marshall,1,6.0,48.0,50,0.6298325186384532,5.49631742374733,58.029296012497745,0.6381742578924581,1,1,0.50368257625267,10.029296012497745
2016-10-15 23:30:00+00:00,2016,7,Southern Miss,LSU,1,35.0,55.0,50,0.4928155363795106,-0.23126335285579233,57.86207689052082,0.7076563330969026,0,0,35.23126335285579,2.862076890520818
2016-10-15 23:30:00+00:00,2016,7,Stanford,Notre Dame,0,-7.0,27.0,50,0.7424922268396005,7.643087626120713,55.592616557378896,0.5918532104405985,1,0,14.643087626120714,28.592616557378896
2016-10-15 23:30:00+00:00,2016,7,Temple,UCF,0,-1.0,51.0,50,0.4987696975068281,-0.6723259213954302,56.55675601084046,0.49998457967224075,0,1,0.32767407860456976,5.556756010840459
2016-10-16 00:00:00+00:00,2016,7,Arizona State,Colorado,1,24.0,56.0,50,0.7066312130853932,6.8967328690976,57.66459329327708,0.5682734728965345,1,1,17.1032671309024,1.664593293277079
2016-10-16 00:00:00+00:00,2016,7,Ohio State,Wisconsin,0,-7.0,53.0,50,0.2897034083045279,-8.165068643883426,57.299281334544204,0.7801534412846289,0,1,1.1650686438834263,4.2992813345442045
2016-10-16 02:15:00+00:00,2016,7,Colorado State,Boise State,1,5.0,51.0,50,0.7501804185225875,10.777958002393545,56.65916695434864,0.5074680055636025,1,1,5.777958002393545,5.659166954348642
2016-10-16 02:30:00+00:00,2016,7,Nevada,San José State,1,4.0,24.0,50,0.46208927715586035,-2.2500159032308504,56.27366887912058,0.49875861864502635,0,0,6.25001590323085,32.27366887912058
2016-10-16 02:30:00+00:00,2016,7,UCLA,Washington State,1,6.0,48.0,50,0.7640304574165457,10.007891650634377,55.0965450736626,0.6186262153616191,1,1,4.007891650634377,7.096545073662597
2016-10-16 03:59:00+00:00,2016,7,UNLV,Hawai'i,0,-3.0,79.0,50,0.5682473372150098,3.2850243521114106,52.59509238777976,0.5777825867029052,1,0,6.28502435211141,26.404907612220242
2016-10-20 23:00:00+00:00,2016,8,Miami,Virginia Tech,1,21.0,53.0,50,0.5875416072425769,2.5814146037722745,53.0877542010317,0.484401257824578,1,1,18.418585396227726,0.08775420103170006
2016-10-20 23:30:00+00:00,2016,8,Troy,South Alabama,0,-7.0,49.0,50,0.34068918782265856,-6.863151868803389,55.89217203769513,0.42814285974539845,0,1,0.13684813119661143,6.892172037695133
2016-10-21 02:15:00+00:00,2016,8,BYU,Boise State,1,1.0,55.0,50,0.6913127090314402,6.886742510106092,55.229842877386325,0.45494477632558505,1,1,5.886742510106092,0.22984287738632503
2016-10-21 23:00:00+00:00,2016,8,South Florida,Temple,1,16.0,76.0,50,0.3562647043021028,-5.387601435554325,58.32827244571395,0.4616428430096537,0,0,21.387601435554323,17.67172755428605
2016-10-22 02:30:00+00:00,2016,8,Oregon,California,1,3.0,101.0,50,0.7400244623551403,8.100938172102607,55.4001766631986,0.444277160948512,1,1,5.100938172102607,45.5998233368014
2016-10-22 02:30:00+00:00,2016,8,San José State,San Diego State,1,39.0,45.0,50,0.7630804320963873,9.972430068990604,57.22489035849919,0.5571999348471781,1,1,29.027569931009396,12.224890358499188
2016-10-22 16:00:00+00:00,2016,8,UCF,UConn,0,-8.0,40.0,50,0.3332824968486528,-7.567299041120166,57.90470842409591,0.5575591767456896,0,1,0.43270095887983384,17.904708424095908
2016-10-22 16:00:00+00:00,2016,8,Massachusetts,South Carolina,1,6.0,62.0,50,0.659959359606166,4.931724213582032,57.9320047689578,0.6284929256858967,1,1,1.068275786417968,4.067995231042197
2016-10-22 16:00:00+00:00,2016,8,Indiana,Northwestern,1,10.0,38.0,50,0.6418131494035644,5.35541955513556,56.75604311945446,0.3917676716315901,1,1,4.64458044486444,18.75604311945446
2016-10-22 16:00:00+00:00,2016,8,Rutgers,Minnesota,1,2.0,66.0,50,0.8417376291773725,16.26568839440408,58.03198509761848,0.9336740784880359,1,1,14.26568839440408,7.968014902381519
2016-10-22 16:00:00+00:00,2016,8,NC State,Louisville,1,41.0,67.0,50,0.7901643819721735,11.426848220520652,56.77282255142869,0.5986777292848191,1,1,29.573151779479346,10.227177448571311
2016-10-22 16:00:00+00:00,2016,8,Central Michigan,Toledo,1,14.0,48.0,50,0.8052287877118469,10.758498656446,57.23232425231322,0.4985721753738027,1,1,3.2415013435540008,9.23232425231322
2016-10-22 16:00:00+00:00,2016,8,Oklahoma State,Kansas,0,-24.0,64.0,50,0.40034760512954876,-5.460667462442745,58.93197774849669,0.6873538371881076,0,1,18.539332537557254,5.068022251503308
2016-10-22 16:00:00+00:00,2016,8,Wisconsin,Iowa,0,-8.0,26.0,50,0.4706834440617352,-1.4515995997084175,55.857915136402006,0.4123796559192363,0,1,6.548400400291582,29.857915136402006
2016-10-22 16:00:00+00:00,2016,8,Miami (OH),Bowling Green,0,-14.0,66.0,50,0.48472276510911805,-2.8553583970766674,52.61153581070234,0.5986740014777048,0,1,11.144641602923333,13.388464189297657
2016-10-22 16:00:00+00:00,2016,8,North Texas,Army,0,-17.0,53.0,50,0.761985543200332,10.565662086175601,55.961858046577476,0.6794087150306894,1,0,27.5656620861756,2.9618580465774755
2016-10-22 16:00:00+00:00,2016,8,Texas,Kansas State,1,3.0,45.0,50,0.6242508330730341,5.010447446540348,58.34113997967813,0.4721355391686596,1,1,2.010447446540348,13.341139979678132
2016-10-22 16:30:00+00:00,2016,8,Syracuse,Boston College,0,-8.0,48.0,50,0.7044782144844539,6.205782469990896,57.90258541105869,0.6011124893626161,1,0,14.205782469990897,9.902585411058688
2016-10-22 17:00:00+00:00,2016,8,Ohio,Kent State,0,-4.0,24.0,50,0.44753305114153225,-3.144433434740614,54.3479652861018,0.4156346612136168,0,1,0.855566565259386,30.347965286101797
2016-10-22 18:00:00+00:00,2016,8,Hawai'i,Air Force,0,-7.0,61.0,50,0.5969628772337476,3.4065845587020736,56.58272748910195,0.5480741781980256,1,0,10.406584558702074,4.4172725108980515
2016-10-22 19:00:00+00:00,2016,8,Akron,Ball State,0,-10.0,60.0,50,0.6513869428404497,4.523694309904101,56.45575915177398,0.41666477945575525,1,0,14.523694309904101,3.5442408482260177
2016-10-22 19:00:00+00:00,2016,8,Colorado,Stanford,0,-5.0,15.0,50,0.3053977238894507,-6.635388745003021,56.348906389419746,0.6457598173357584,0,1,1.635388745003021,41.348906389419746
2016-10-22 19:00:00+00:00,2016,8,North Carolina,Virginia,0,-21.0,49.0,50,0.5072020928871903,-0.049560193823043996,53.342714155603375,0.5271256175435715,1,0,20.950439806176956,4.342714155603375
2016-10-22 19:30:00+00:00,2016,8,Eastern Michigan,Western Michigan,1,14.0,76.0,50,0.803160320826605,11.935119181047359,57.65441687605947,0.5881826745153738,1,1,2.0648808189526413,18.34558312394053
2016-10-22 19:30:00+00:00,2016,8,TCU,West Virginia,1,24.0,44.0,50,0.6504045021540104,5.5102260358096755,57.39255199648573,0.5839899789801914,1,1,18.489773964190324,13.392551996485729
2016-10-22 19:30:00+00:00,2016,8,Buffalo,Northern Illinois,1,37.0,51.0,50,0.7515470787242715,8.490107941436682,54.31109138299495,0.47595856243916324,1,1,28.509892058563317,3.3110913829949524
2016-10-22 19:30:00+00:00,2016,8,Purdue,Nebraska,1,13.0,41.0,50,0.7692321175542974,12.362499714207097,57.06822527384215,0.6125051778875823,1,1,0.6375002857929033,16.068225273842152
2016-10-22 19:30:00+00:00,2016,8,Illinois,Michigan,1,33.0,49.0,50,0.8757071068244446,17.849850755235696,57.352098323513246,1.1002283576405616,1,1,15.150149244764304,8.352098323513246
2016-10-22 19:30:00+00:00,2016,8,Idaho,App State,1,18.0,56.0,50,0.7102483488157879,6.746530946072027,57.22145788851136,0.5173857088510969,1,1,11.253469053927972,1.2214578885113596
2016-10-22 19:30:00+00:00,2016,8,Texas A&M,Alabama,1,19.0,47.0,50,0.6712715715188817,6.221314294984136,54.44344661376697,0.5763624956505754,1,1,12.778685705015864,7.443446613766973
2016-10-22 19:30:00+00:00,2016,8,Memphis,Navy,1,14.0,70.0,50,0.3047206356977353,-6.873608984660238,55.40091320909888,0.5759406153272733,0,0,20.873608984660237,14.599086790901119
